site,watershed,ISCO_number,record_type,year,month,day,hour,season,julian_day,running_day_of_project,Ca_ueq_L,nmCa_ueq_L,Mg_flag,Mg_ueq_L,nmMg_ueq_L,K_flag,K_ueq_L,nmK_ueq_L,Na_ueq_L,nmNa_ueq_L,Si_flag,Si_mg_L,NH4_flag,NH4_ueq_L,Al_flag,Al_ppb,Al_org_flag,Al_org_ppb,total_N_flag,total_N_ppm,Cl_ueq_L,SO4_ueq_L,nmSO4_ueq_L,NO3_flag,NO3_ueq_L,DOC_flag,DOC_mg_L,DIC_flag,DIC_mg_L,ANC_ueq_L,sp_conductance_us_cm,discharge_L_sec,H_ueq_L,HCO3_ueq_L,pH_closed_cell,pH_air_eqll,pH_initial,pH_uneqll,apparent_color_flag,apparent_color_PCU,true_color_flag,true_color_PCU,total_P_flag,total_P_ppb,Comment
EB3,EB,,REG,1988,12,20,12,WINTER,355.50,1085.50,102,99,,34,18,,4.3,3.0,90,23,,1.9,<DL,1.40,,79,,44,,,79,113,105,,9.9,,1.3,,0.9,30.0,27.5,0.510,0.44,16.20,5.80,6.36,,,<RL,3,,,,,
EB8,EB,,DUP,1988,12,20,12,WINTER,355.50,1085.50,90,87,,31,16,,4.1,3.0,89,22,,1.9,<DL,1.40,,99,,48,,,78,113,105,,9.7,,1.4,,0.9,15.4,26.7,0.510,0.83,7.95,5.42,6.08,,,<RL,3,,,,,
EB8,EB,,REG,1988,12,20,12,WINTER,355.50,1085.50,90,87,,31,16,,4.1,3.0,89,23,,1.9,<DL,1.40,,102,,50,,,77,112,104,,9.3,,1.3,,1.0,15.6,26.7,0.510,0.91,8.55,5.44,6.04,,,<RL,3,,,,,
WB3,WB,,REG,1988,12,27,13,WINTER,362.50,1092.54,85,82,,34,18,,5.1,4.0,95,27,,2.4,<DL,1.40,,52,,34,,,79,104,96,,12.1,,,,,17.0,25.6,0.821,0.59,,6.10,6.23,,,<RL,4,,,,,
EB3,EB,,REG,1988,12,27,14,WINTER,362.60,1092.58,104,101,,35,19,,4.6,3.0,96,25,,1.8,<DL,1.40,,76,,36,,,82,111,103,,14.4,,1.4,,0.8,23.5,27.8,0.623,0.51,15.90,5.85,6.29,,,,8,,,,,
EB3,EB,,REP,1988,12,27,14,WINTER,362.60,1092.58,104,101,,35,18,,4.9,3.0,94,22,,1.9,<DL,1.40,,74,,37,,,84,113,104,,14.4,,1.3,,0.8,23.7,28.4,0.623,0.41,,,6.39,,,,8,,,,,
EB8,EB,,REG,1988,12,27,14,WINTER,362.60,1092.58,93,90,,33,16,,4.6,3.0,95,22,,1.9,<DL,1.40,,81,,34,,,85,114,105,,13.9,,1.3,,0.7,13.5,26.5,0.623,1.00,9.18,5.61,6.00,,,,7,,,,,
WB3,WB,,DUP,1988,12,27,14,WINTER,362.60,1092.58,86,83,,35,19,,5.4,4.0,94,25,,2.4,<DL,1.40,,54,,32,,,80,105,97,,12.1,,1.2,,0.7,18.1,26.3,0.821,0.63,12.00,5.75,6.20,,,<RL,3,,,,,
WB3,WB,,REG,1988,12,27,14,WINTER,362.60,1092.58,87,84,,35,19,,5.9,4.0,95,26,,2.4,<DL,1.40,,50,,29,,,80,105,97,,11.9,,1.1,,0.7,17.4,25.1,0.821,0.54,15.80,5.92,6.27,,,<RL,4,,,,,
EB8,EB,,REG,1989,1,3,15,WINTER,3.60,1099.60,100,97,,34,18,,3.3,2.0,92,23,,1.9,<DL,1.40,,82,,42,,,81,112,104,,13.8,,1.3,,0.7,16.9,27.8,0.425,0.68,8.39,5.63,6.17,,,<RL,4,,,,,
WB3,WB,,REG,1989,1,3,15,WINTER,3.60,1099.60,92,89,,35,19,,5.4,4.0,92,25,,2.4,<DL,1.40,,48,,28,,,78,103,95,,11.1,,1.1,<RL,0.4,22.2,27.4,0.538,0.35,9.61,5.96,6.46,,,<RL,5,,,,,
WB3,WB,,REP,1989,1,3,15,WINTER,3.60,1099.60,90,87,,35,21,,5.1,4.0,93,28,,2.5,<DL,1.40,,48,,26,,,75,104,96,,11.2,,1.1,<RL,0.4,22.6,26.3,0.538,0.35,,,6.46,,,<RL,5,,,,,
EB8,EB,,REG,1989,1,10,13,WINTER,10.54,1106.54,94,91,,35,19,,3.8,2.0,92,22,,2.0,<DL,1.40,,81,,40,,,81,112,104,,15.4,,1.7,,0.7,15.4,27.4,0.396,0.63,10.60,5.72,6.20,,,,7,,,,,
WB3,WB,,DUP,1989,1,10,13,WINTER,10.54,1106.54,84,81,,35,20,,6.6,5.0,93,26,,2.6,<DL,1.40,,48,,29,,,78,105,97,,12.0,,1.5,,0.7,20.3,26.2,0.595,0.35,14.40,5.91,6.45,,,,8,,,,,
WB3,WB,,REG,1989,1,10,13,WINTER,10.54,1106.54,85,82,,35,21,,6.4,5.0,92,27,,2.6,<DL,1.40,,48,,25,,,76,103,95,,13.4,,1.5,,0.7,21.6,26.0,0.595,0.36,15.60,5.92,6.44,,,<RL,5,,,,,
WB3,WB,,REG,1989,1,17,12,WINTER,17.50,1113.50,89,86,,35,20,,6.1,5.0,89,23,,2.6,<DL,1.40,,48,,30,,,77,102,94,,14.1,,1.0,,0.8,22.8,25.9,0.849,0.38,17.60,5.96,6.42,,,,7,,,,,
WB3,WB,,REP,1989,1,17,12,WINTER,17.50,1113.50,83,80,,35,20,,5.6,4.0,92,26,,2.5,<DL,1.40,,47,,31,,,77,103,95,,13.4,,1.0,,0.7,22.5,25.8,0.849,0.37,,,6.43,,,,6,,,,,
EB8,EB,,DUP,1989,1,17,13,WINTER,17.54,1113.54,98,95,,34,18,,5.4,4.0,92,21,,1.9,<DL,1.40,,76,,28,,,82,111,103,,17.9,,1.2,,0.8,16.4,27.9,0.623,0.68,13.30,5.77,6.17,,,<RL,5,,,,,
EB8,EB,,REG,1989,1,17,13,WINTER,17.54,1113.54,97,94,,35,19,,5.1,4.0,92,22,,2.0,<DL,1.40,,71,,36,,,82,110,102,,17.6,,1.3,,0.8,15.2,27.0,0.623,0.68,14.00,5.79,6.17,,,<RL,4,,,,,
EB8,EB,,REG,1989,1,24,10,WINTER,24.42,1120.42,95,92,,36,21,,5.4,4.0,94,26,,2.0,<DL,1.40,,62,,39,,,79,110,102,,20.2,,1.2,,0.8,14.7,27.1,0.623,0.66,13.60,5.75,6.18,,,<RL,4,,,,,
WB3,WB,,DUP,1989,1,24,11,WINTER,24.46,1120.46,88,85,,38,23,,6.4,5.0,95,29,,2.6,<DL,1.40,,43,,29,,,77,102,94,,13.7,,1.1,,0.9,22.1,25.5,0.849,0.32,17.70,5.89,6.49,,,<RL,3,,,,,
WB3,WB,,REG,1989,1,24,11,WINTER,24.46,1120.46,87,84,,37,22,,7.2,6.0,94,26,,2.6,<DL,1.40,,39,,32,,,79,104,96,,13.9,,1.5,,0.9,22.1,25.7,0.849,0.33,17.40,5.88,6.48,,,<RL,4,,,,,
EB8,EB,,REG,1989,1,31,14,WINTER,31.58,1127.58,87,84,,35,20,,5.4,4.0,93,25,,2.1,<DL,1.40,,65,,36,,,79,111,103,,18.5,,1.6,,0.9,16.3,29.8,0.311,0.66,13.50,5.72,6.18,,,<RL,4,,,,,
WB3,WB,,REG,1989,1,31,14,WINTER,31.58,1127.58,88,85,,35,21,,5.9,4.0,91,27,,2.7,<DL,1.40,,39,,27,,,75,101,93,,14.0,,1.2,,1.0,25.4,26.2,0.283,0.30,20.30,5.90,6.53,,,<RL,4,,,,,
EB8,EB,,REG,1989,2,7,15,WINTER,38.60,1134.60,95,92,,36,20,,5.4,4.0,93,21,,2.2,<DL,1.40,,71,,38,,,83,115,106,,17.2,,1.5,,1.0,16.5,28.7,0.226,0.49,14.50,5.68,6.31,,,,7,,,,,
EB8,EB,,REP,1989,2,7,15,WINTER,38.60,1134.60,95,92,,35,19,,5.6,4.0,95,24,,2.2,<DL,1.40,,72,,34,,,83,113,104,,17.3,,1.5,,1.0,15.6,32.0,0.226,0.47,,,6.33,,,,6,,,,,
WB3,WB,,DUP,1989,2,7,15,WINTER,38.60,1134.60,83,80,,36,21,,6.1,5.0,91,24,,2.9,<DL,1.40,,40,,25,,,79,104,96,,11.7,,1.3,,0.9,26.4,27.0,0.283,0.28,21.90,5.97,6.55,,,<RL,4,,,,,
WB3,WB,,REG,1989,2,7,15,WINTER,38.60,1134.60,85,82,,38,22,,6.4,5.0,92,24,,2.9,<DL,1.40,,38,,27,,,79,103,95,,11.7,,1.3,,0.9,26.1,26.9,0.283,0.28,21.20,5.95,6.56,,,<RL,3,,,,,
EB8,EB,,DUP,1989,2,14,10,WINTER,45.42,1141.42,95,92,,35,20,,5.1,4.0,95,25,,2.3,<DL,1.40,,70,,31,,,81,113,105,,14.5,,1.6,,1.0,15.7,30.8,0.623,0.55,15.80,5.72,6.26,,,<RL,4,,,,,
EB8,EB,,REG,1989,2,14,10,WINTER,45.42,1141.42,93,90,,35,19,,5.1,4.0,95,24,,2.3,<DL,1.40,,72,,30,,,82,114,106,,14.8,,1.5,,1.0,16.5,30.8,0.623,0.51,16.40,5.74,6.29,,,<RL,4,,,,,
WB3,WB,,REG,1989,2,14,10,WINTER,45.42,1141.42,88,85,,35,21,,5.4,4.0,91,29,,3.1,<DL,1.40,,35,,23,,,73,100,92,,12.6,,1.3,,1.0,27.1,29.4,0.764,0.28,22.80,5.92,6.56,,,<RL,4,,,,,
WB3,WB,,DUP,1989,2,21,11,WINTER,52.46,1148.46,90,87,,37,22,,7.4,6.0,95,27,,2.9,<DL,1.40,,37,,18,,,79,103,95,,12.1,,1.3,,1.0,28.1,29.6,0.396,0.27,28.00,6.04,6.57,,,<RL,3,,,,,
WB3,WB,,REG,1989,2,21,11,WINTER,52.46,1148.46,90,87,,38,22,,7.4,6.0,94,25,,2.9,<DL,1.40,,39,,22,,,80,103,95,,12.5,,1.2,,1.0,28.1,29.2,0.396,0.26,26.00,6.00,6.59,,,<RL,4,,,,,
EB8,EB,,REG,1989,2,21,12,WINTER,52.50,1148.50,97,94,,36,20,,6.6,5.0,97,24,,2.2,<DL,1.40,,67,,29,,,84,114,105,,19.4,,1.4,,1.0,17.8,30.9,0.198,0.50,16.10,5.72,6.30,,,<RL,4,,,,,
EB8,EB,,REP,1989,2,21,12,WINTER,52.50,1148.50,99,96,,36,19,,6.6,5.0,95,21,,2.1,<RL,2.77,,70,,31,,,86,114,105,,19.3,,1.3,,1.1,17.3,30.9,0.198,0.50,,,6.30,,,<RL,4,,,,,
EB8,EB,1,ISCO,1989,2,21,14,WINTER,52.58,1148.58,103,100,,36,20,,6.4,5.0,100,29,<RL,0.2,<DL,1.40,,13,,,,,83,113,104,,19.3,,2.5,,,13.1,29.2,0.226,0.89,,5.92,6.05,,,<RL,5,,,,,
WB3,WB,1,ISCO,1989,2,21,14,WINTER,52.58,1148.58,102,99,,39,24,,9.5,8.0,91,26,,1.8,<DL,1.40,,91,,56,,,76,110,102,,36.2,,1.5,,,6.6,28.8,0.396,2.24,,5.60,5.65,,,,46,,,,,
EB8,EB,2,ISCO,1989,2,21,18,WINTER,52.75,1148.75,112,110,,39,26,,14.1,13.0,89,28,,1.0,<DL,1.40,,75,,,,,71,113,106,,43.6,,4.6,,,13.1,32.0,3.624,1.17,,5.80,5.93,,,,10,,,,,
WB3,WB,2,ISCO,1989,2,21,18,WINTER,52.75,1148.75,104,101,,38,23,,9.7,8.0,89,22,,1.8,<DL,1.40,,100,,55,,,78,110,102,,38.4,,1.5,,,6.1,28.4,2.888,1.95,,5.59,5.71,,,,14,,,,,
EB8,EB,3,ISCO,1989,2,21,22,WINTER,52.92,1148.92,91,89,,35,22,,15.1,14.0,83,23,,1.0,<DL,1.40,,157,,,,,70,98,91,,43.6,,7.3,,,3.8,29.5,29.159,3.80,,5.32,5.42,,,,12,,,,,
WB3,WB,3,ISCO,1989,2,21,22,WINTER,52.92,1148.92,105,102,,38,23,,9.7,8.0,86,20,,1.7,<DL,1.40,,120,,57,,,77,111,103,,39.0,,1.6,,,5.2,28.0,12.485,1.91,,5.54,5.72,,,,16,,,,,
EB8,EB,4,ISCO,1989,2,22,2,WINTER,53.08,1149.08,87,85,,35,21,,10.7,9.0,77,19,,1.0,<DL,1.40,,168,,,,,68,98,91,,42.0,,4.3,,,3.6,29.6,32.840,3.55,,5.32,5.45,,,,11,,,,,
WB3,WB,4,ISCO,1989,2,22,2,WINTER,53.08,1149.08,103,100,,38,23,,10.0,9.0,87,22,,1.7,<DL,1.40,,132,,59,,,76,111,103,,39.8,,3.2,,,3.2,28.2,34.538,2.40,,5.44,5.62,,,,24,,,,,
EB8,EB,5,ISCO,1989,2,22,6,WINTER,53.25,1149.25,90,88,,35,21,,10.0,9.0,82,21,,1.1,<DL,1.40,,164,,,,,71,99,92,,41.1,,3.8,,,3.4,29.0,24.488,3.80,,5.30,5.42,,,,8,,,,,
WB3,WB,5,ISCO,1989,2,22,6,WINTER,53.25,1149.25,99,96,,37,22,,11.0,10.0,86,21,,1.6,<DL,1.40,,145,,79,,,75,110,102,,40.2,,2.0,,,2.1,28.3,34.821,3.24,,5.43,5.49,,,,42,,,,,
EB8,EB,6,ISCO,1989,2,22,10,WINTER,53.42,1149.42,94,91,,35,21,,8.7,7.0,80,21,,1.1,<DL,1.40,,154,,,,,69,100,93,,41.9,,4.1,,,3.7,29.0,18.656,3.55,,5.32,5.45,,,,8,,,,,
WB3,WB,6,ISCO,1989,2,22,10,WINTER,53.42,1149.42,100,97,,38,23,,11.5,10.0,87,21,,1.6,<DL,1.40,,128,,65,,,76,109,101,,40.2,,2.1,,,3.8,28.9,28.055,3.31,,5.41,5.48,,,,33,,,,,
WB3,WB,7,ISCO,1989,2,22,14,WINTER,53.58,1149.58,101,98,,39,24,,11.8,10.0,89,22,,1.6,<DL,1.40,,132,,74,,,78,112,104,,40.0,,2.0,,,3.9,28.8,23.441,3.16,,5.39,5.50,,,,29,,,,,
EB8,EB,8,ISCO,1989,2,22,18,WINTER,53.75,1149.75,93,91,,34,21,,8.4,7.0,82,25,,1.1,<DL,1.40,,154,,,,,67,100,93,,41.3,,4.1,,,3.4,28.8,15.401,3.16,,5.30,5.50,,,,8,,,,,
WB3,WB,8,ISCO,1989,2,22,18,WINTER,53.75,1149.75,102,99,,39,24,,12.3,11.0,90,23,,1.6,<DL,1.40,,160,,74,,,78,111,103,,37.5,,2.2,,,3.7,28.8,20.015,3.47,,5.40,5.46,,,,12,,,,,
EB8,EB,9,ISCO,1989,2,22,22,WINTER,53.92,1149.92,94,92,,35,21,,8.2,7.0,83,23,,1.1,<DL,1.40,,147,,,,,70,101,94,,41.5,,3.6,,,2.7,29.5,12.173,3.47,,5.29,5.46,,,,6,,,,,
WB3,WB,9,ISCO,1989,2,22,22,WINTER,53.92,1149.92,97,95,,39,25,,14.6,13.0,83,21,,1.4,<DL,1.40,,124,,68,,,72,106,99,,37.2,,2.6,,,6.5,27.1,15.457,2.00,,5.58,5.70,,,,16,,,,,
EB8,EB,10,ISCO,1989,2,23,2,WINTER,54.08,1150.08,96,93,,35,22,,7.7,6.0,85,26,,0.9,<DL,1.40,,154,,,,,69,101,94,,41.1,,3.4,,,0.3,29.2,9.512,4.17,,5.14,5.38,,,,8,,,,,
WB3,WB,10,ISCO,1989,2,23,2,WINTER,54.08,1150.08,90,88,,37,24,,13.3,12.0,77,19,,1.4,<DL,1.40,,83,,67,,,68,92,85,,32.1,,2.8,,,16.2,24.9,11.720,0.72,,5.98,6.14,,,,16,,,,,
WB3,WB,11,ISCO,1989,2,23,6,WINTER,54.25,1150.25,109,107,,44,30,,17.1,16.0,86,23,,1.6,<DL,1.40,,74,,65,,,73,110,102,,40.1,,3.7,,,18.7,29.8,7.700,0.79,,5.92,6.10,,,,17,,,,,
WB3,WB,12,ISCO,1989,2,23,10,WINTER,54.42,1150.42,94,91,,39,23,,7.4,6.0,94,27,,2.7,<DL,1.40,,40,,27,,,78,103,95,,11.7,,1.2,,,28.6,26.8,5.775,0.34,,6.35,6.47,,,,8,,,,,
WB3,WB,13,ISCO,1989,2,23,14,WINTER,54.58,1150.58,102,99,,42,26,,8.7,7.0,88,19,,1.7,<DL,1.40,,74,,53,,,80,109,101,,33.7,,1.6,,,11.9,31.4,4.699,0.74,,5.82,6.13,,,,18,,,,,
WB3,WB,14,ISCO,1989,2,23,22,WINTER,54.92,1150.92,106,103,,42,26,,8.9,7.0,92,22,,1.9,<DL,1.40,,68,,51,,,81,110,102,,31.6,,1.6,,,14.8,31.5,3.142,0.74,,5.92,6.13,,,,24,,,,,
WB3,WB,,REG,1989,2,28,9,WINTER,59.38,1155.38,95,92,,36,21,,8.2,7.0,90,24,,2.2,<DL,1.40,,44,,31,,,78,105,97,,21.4,,1.3,,0.7,16.8,29.6,1.076,0.51,15.10,5.91,6.29,,,,8,,,,,
EB8,EB,,REG,1989,2,28,10,WINTER,59.42,1155.42,100,97,,35,20,,7.2,6.0,90,24,,1.7,<DL,1.40,,77,,36,,,77,107,99,,29.8,,1.6,,0.7,10.0,30.4,0.906,1.05,9.59,5.70,5.98,,,,7,,,,,
EB8,EB,,REP,1989,2,28,10,WINTER,59.42,1155.42,100,97,,37,22,,7.2,6.0,91,25,,1.7,<DL,1.40,,78,,33,,,77,108,100,,29.9,,1.6,,0.7,8.3,30.0,0.906,0.87,,,6.06,,,,7,,,,,
EB8,EB,,REG,1989,3,7,10,SPRING,66.42,1162.42,99,96,,35,19,,6.4,5.0,93,26,,1.9,<DL,1.40,,76,,34,,,78,109,101,,23.7,,2.3,,0.6,12.5,28.8,0.510,1.20,8.81,5.68,5.92,,,<RL,1,,,,,
WB3,WB,,DUP,1989,3,7,11,SPRING,66.46,1162.46,90,87,,37,21,,7.4,6.0,94,25,,2.4,<DL,1.40,,40,,26,,,80,106,98,,20.8,,1.5,,0.6,21.1,28.6,0.764,0.43,15.80,5.99,6.37,,,<RL,2,,,,,
WB3,WB,,REG,1989,3,7,11,SPRING,66.46,1162.46,93,90,,36,20,,8.7,7.0,95,24,,2.3,<DL,1.40,,43,,23,,,82,105,97,,21.1,,1.5,,0.6,20.5,28.7,0.764,0.50,12.70,5.89,6.30,,,<RL,2,,,,,
WB3,WB,,REG,1989,3,14,9,SPRING,73.38,1169.38,88,85,,36,21,,7.4,6.0,91,24,,2.7,<DL,1.40,,44,,23,,,78,104,96,,15.1,,1.3,,1.0,23.4,31.4,0.623,0.39,25.00,6.00,6.41,,,<RL,2,,,,,
WB3,WB,,REP,1989,3,14,9,SPRING,73.38,1169.38,89,86,,38,23,,7.4,6.0,91,24,,2.7,<DL,1.40,,44,,23,,,78,104,96,,15.2,,1.3,,,23.4,31.1,0.623,0.36,,,6.44,,,<RL,2,,,,,
EB8,EB,,DUP,1989,3,14,10,SPRING,73.42,1169.42,96,93,,35,20,,5.9,4.0,90,22,,2.1,<DL,1.40,,77,,35,,,79,112,104,,19.8,,2.0,,1.0,15.4,32.3,0.311,0.78,16.50,5.77,6.11,,,<RL,2,,,,,
EB8,EB,,REG,1989,3,14,10,SPRING,73.42,1169.42,97,94,,35,20,,5.9,4.0,90,21,,2.1,<DL,1.40,,70,,40,,,81,112,104,,19.8,,1.5,,1.0,15.6,32.3,0.311,0.83,16.50,5.77,6.08,,,<RL,2,,,,,
WB3,WB,,DUP,1989,3,21,2,SPRING,80.08,1176.08,92,89,,37,22,,8.9,8.0,93,27,,2.4,<DL,1.40,,52,,28,,,77,102,94,,17.9,,1.3,,0.9,25.9,28.6,1.047,0.44,18.60,5.88,6.36,,,<RL,2,,,,,
EB8,EB,,REG,1989,3,21,13,SPRING,80.54,1176.54,95,92,,35,20,,6.9,5.0,88,22,,1.8,<DL,1.40,,89,,31,,,77,108,100,,26.0,,1.4,,0.5,12.2,28.5,1.274,1.26,7.60,5.76,5.90,,,<RL,2,,,,,
WB3,WB,,REG,1989,3,21,14,SPRING,80.58,1176.58,93,90,,38,23,,8.9,8.0,91,25,,2.4,<DL,1.40,,52,,28,,,77,104,96,,18.5,,1.2,,0.9,24.7,28.2,0.906,0.41,18.40,5.88,6.39,,,<RL,2,,,,,
WB3,WB,1,ISCO,1989,3,27,20,SPRING,86.83,1182.83,89,86,,38,25,,9.2,8.0,80,22,,1.8,<DL,1.40,,77,,32,,,67,103,96,,20.1,,1.8,,,20.4,23.6,4.615,0.32,,6.09,6.49,,,,6,,,,,
EB8,EB,,REG,1989,3,28,9,SPRING,87.38,1183.38,80,78,,30,18,,7.7,7.0,73,22,,1.2,<DL,1.40,,120,,64,,,59,96,90,,23.3,,2.3,,0.5,6.3,25.2,8.153,1.48,5.17,5.56,5.83,,,,6,,,,,
WB3,WB,,REG,1989,3,28,9,SPRING,87.38,1183.38,91,89,,35,22,,9.2,8.0,81,21,,1.7,<DL,1.40,,74,,46,,,70,103,96,,22.0,,2.0,,0.6,15.7,27.8,5.266,0.58,11.00,5.81,6.24,,,,6,,,,,
WB3,WB,5,ISCO,1989,3,28,20,SPRING,87.83,1183.83,90,88,,38,25,,10.0,9.0,80,22,,1.6,<DL,1.40,,118,,67,,,68,109,102,,25.0,,2.2,,,11.6,25.3,17.694,0.74,,5.80,6.13,,,,7,,,,,
WB3,WB,7,ISCO,1989,3,29,8,SPRING,88.33,1184.33,86,83,,35,23,,10.0,9.0,78,21,,1.4,<DL,1.40,,134,,31,,,66,108,101,,29.0,,2.0,,,6.8,24.4,26.385,1.55,,5.59,5.81,,,,6,,,,,
WB3,WB,8,ISCO,1989,3,29,14,SPRING,88.58,1184.58,82,80,,34,22,,10.2,9.0,74,21,,1.4,<RL,3.32,,153,,38,,,62,105,99,,30.0,,2.4,,,6.7,24.3,27.008,1.95,,5.53,5.71,,,,9,,,,,
WB3,WB,9,ISCO,1989,3,29,20,SPRING,88.83,1184.83,87,84,,35,23,,9.2,8.0,76,21,,1.5,<DL,1.40,,132,,30,,,64,107,100,,30.7,,1.8,,,8.4,28.6,14.466,1.29,,5.70,5.89,,,<RL,5,,,,,
EB8,EB,9,ISCO,1989,4,4,11,SPRING,94.46,1190.46,88,85,,35,22,,8.9,8.0,80,24,,1.4,<DL,1.40,,113,,27,,,65,101,94,,28.6,,2.1,,,6.2,24.8,6.115,1.82,,5.61,5.74,,,<RL,5,,,,,
WB3,WB,9,ISCO,1989,4,4,11,SPRING,94.46,1190.46,94,92,,38,25,,9.5,8.0,85,28,,1.8,<DL,1.40,,75,,38,,,66,105,98,,24.6,,1.5,,,16.2,25.4,5.152,0.51,,6.04,6.29,,,<RL,4,,,,,
EB8,EB,,REG,1989,4,4,12,SPRING,94.50,1190.50,86,84,,35,22,,9.2,8.0,78,24,,1.5,<DL,1.40,,131,,63,,,63,104,97,,28.3,,1.8,,0.7,6.7,27.1,6.115,1.95,8.39,5.63,5.71,,,,6,,,,,
EB8,EB,,REP,1989,4,4,12,SPRING,94.50,1190.50,86,84,,35,23,,9.2,8.0,78,26,,1.4,<DL,1.40,,125,,60,,,61,100,94,,28.1,,1.8,,0.7,5.9,27.4,6.115,2.09,,,5.68,,,,6,,,,,
WB3,WB,,DUP,1989,4,4,13,SPRING,94.54,1190.54,92,90,,37,24,,9.2,8.0,81,25,,1.8,<DL,1.40,,83,,49,,,66,110,103,,25.4,,1.5,,0.6,13.8,27.6,5.152,0.72,11.70,5.88,6.14,,,<RL,3,,,,,
WB3,WB,,REG,1989,4,4,13,SPRING,94.54,1190.54,91,89,,37,24,,9.2,8.0,80,25,,1.8,<DL,1.40,,82,,49,,,65,108,101,,25.5,,1.6,,0.6,18.0,27.6,5.152,0.74,12.30,5.91,6.13,,,<RL,3,,,,,
EB8,EB,11,ISCO,1989,4,4,15,SPRING,94.60,1190.60,87,85,,35,22,,9.7,9.0,78,25,,1.4,<DL,1.40,,106,,30,,,62,100,94,,28.5,,2.3,,,6.6,24.2,6.625,1.78,,5.60,5.75,,,,6,,,,,
WB3,WB,11,ISCO,1989,4,4,15,SPRING,94.60,1190.60,91,88,,37,25,,8.9,8.0,83,29,,1.8,<DL,1.40,,80,,36,,,63,104,97,,23.8,,2.2,,,16.0,25.0,5.605,0.56,,6.08,6.25,,,<RL,4,,,,,
EB8,EB,12,ISCO,1989,4,4,19,SPRING,94.80,1190.80,82,80,,34,23,,11.8,11.0,75,26,,1.2,<DL,1.40,,167,,41,,,57,100,94,,29.2,,2.8,,,6.4,23.9,17.552,2.40,,5.48,5.62,,,,8,,,,,
WB3,WB,12,ISCO,1989,4,4,19,SPRING,94.80,1190.80,91,89,,36,25,,11.3,10.0,79,31,,1.5,<DL,1.40,,124,,60,,,56,105,99,,25.2,,2.5,,,13.7,24.3,15.571,0.83,,5.92,6.08,,,,9,,,,,
EB8,EB,13,ISCO,1989,4,4,23,SPRING,94.96,1190.96,83,81,,33,22,,9.2,8.0,74,26,,1.2,<DL,1.40,,163,,37,,,56,101,95,,30.2,,2.8,,,4.7,24.2,20.355,2.95,,5.44,5.53,,,,6,,,,,
WB3,WB,13,ISCO,1989,4,4,23,SPRING,94.96,1190.96,92,90,,37,25,,9.5,8.0,80,28,,1.5,<DL,1.40,,119,,65,,,60,107,101,,26.9,,2.2,,,10.6,24.8,15.995,0.91,,5.76,6.04,,,<RL,5,,,,,
EB8,EB,14,ISCO,1989,4,5,3,SPRING,95.13,1191.13,83,81,,34,22,,10.2,9.0,75,25,,1.2,<DL,1.40,,157,,37,,,59,101,95,,30.1,,2.5,,,4.1,24.0,16.986,3.16,,5.44,5.50,,,,6,,,,,
WB3,WB,14,ISCO,1989,4,5,3,SPRING,95.13,1191.13,92,90,,36,24,,9.7,9.0,81,27,,1.5,<DL,1.40,,126,,48,,,63,108,101,,27.7,,1.9,,,9.1,25.0,15.174,1.20,,5.80,5.92,,,<RL,4,,,,,
EB8,EB,15,ISCO,1989,4,5,7,SPRING,95.30,1191.30,82,80,,33,22,,10.0,9.0,75,26,,1.2,<DL,1.40,,168,,31,,,57,98,92,,29.9,,2.6,,,3.1,23.7,18.175,3.39,,5.40,5.47,,,,6,,,,,
WB3,WB,15,ISCO,1989,4,5,7,SPRING,95.30,1191.30,91,89,,36,24,,10.0,9.0,81,26,,1.5,<DL,1.40,,130,,41,,,64,111,104,,27.5,,2.0,,,8.6,24.8,14.891,1.26,,5.72,5.90,,,<RL,5,,,,,
EB8,EB,16,ISCO,1989,4,5,11,SPRING,95.46,1191.46,79,77,,32,21,,9.2,8.0,72,24,,1.2,<DL,1.40,,170,,37,,,56,98,92,,29.5,,2.7,,,3.5,23.6,20.695,3.47,,5.38,5.46,,,,7,,,,,
WB3,WB,16,ISCO,1989,4,5,11,SPRING,95.46,1191.46,89,87,,35,23,,8.7,8.0,77,25,,1.5,<DL,1.40,,146,,49,,,60,112,106,,26.9,,2.2,,,5.8,24.6,17.524,1.45,,5.60,5.84,,,,6,,,,,
EB8,EB,17,ISCO,1989,4,5,15,SPRING,95.60,1191.60,74,72,,30,19,,11.8,11.0,72,25,,1.1,<RL,2.77,,196,,47,,,54,92,86,,27.0,,3.2,,,4.0,22.4,35.954,3.80,,5.34,5.42,,,,12,,,,,
WB3,WB,17,ISCO,1989,4,5,15,SPRING,95.60,1191.60,84,82,,33,21,,10.2,9.0,77,26,,1.3,<DL,1.40,,173,,72,,,59,109,103,,26.4,,2.4,,,6.3,24.2,32.840,2.34,,5.55,5.63,,,,9,,,,,
EB8,EB,18,ISCO,1989,4,5,19,SPRING,95.80,1191.80,75,73,,31,21,,10.2,9.0,70,23,,1.1,<DL,1.40,,200,,36,,,55,95,89,,29.3,,2.6,,,3.7,23.3,29.159,3.72,,5.36,5.43,,,,10,,,,,
WB3,WB,18,ISCO,1989,4,5,19,SPRING,95.80,1191.80,86,84,,35,23,,9.5,8.0,75,25,,1.4,<DL,1.40,,173,,90,,,59,111,105,,27.7,,2.2,,,5.6,24.5,28.310,2.00,,5.53,5.70,,,,6,,,,,
